no	Correct	implementation phase		naive technical debt	[[ 0.62255609  0.377444  ]]	[[[  0.           0.           0.           0.95895432   0.75312183
no	Correct	ontology		develop schedule	[[ 0.62199879  0.37800121]]	[[[  0.87937063   0.8577815    0.82281948   0.87180095   0.58243231
no	Correct	software repository		capability indicator	[[ 0.62255412  0.37744588]]	[[[  0.90094999   0.94055495   0.85457314   0.84047044   0.52634212
no	Correct	corrective maintenance		download	[[ 0.62255198  0.37744799]]	[[[  0.89130363   0.86445237   0.82935908   0.87355409   0.43066669
no	Correct	fitness-for-use test		project team	[[ 0.62256098  0.37743905]]	[[[  0.           0.           0.           0.92641446   0.65804689
no	Correct	machine-readable		feature based planning	[[ 0.62255609  0.377444  ]]	[[[  0.           0.           0.           0.89273354   0.67803389
no	Correct	request for proposal		afferent	[[ 0.62255317  0.37744674]]	[[[  0.88908426   0.90693157   0.88716163   0.58739473   0.07737004
no	Correct	algorithmic list processing language		quick design session	[[ 0.62255466  0.37744528]]	[[[  1.           1.           1.           0.97123226   0.66237598
no	Correct	upward compression		target program	[[ 0.62256902  0.37743098]]	[[[  0.           0.           0.           0.85634487   0.71310419
yes	Correct	constant		literal	[[ 0.13561262  0.86438739]]	[[[ 0.90446262  0.95785254  0.93835528  0.78999954  0.46697221  0.68017476
no	Correct	budget		content assist	[[ 0.62230814  0.37769184]]	[[[  0.83662265   0.87133182   0.78455246   0.90182087   0.69516489
no	Correct	software engineering		configuration status accounting	[[ 0.6225546   0.37744543]]	[[[  0.7975681    0.86655685   0.75022887   0.93786827   0.66351205
no	Correct	initial program loader		pbi slotting	[[ 0.62255543  0.37744454]]	[[[  0.           0.           0.           0.89975382   0.69473996
no	Incorrect	modular decomposition		cohesion	[[ 0.62218183  0.37781817]]	[[[  0.94480383   0.94774967   0.9117442    0.89842447   0.66766155
no	Correct	black-box testing		release burndown chart	[[ 0.6225546   0.37744543]]	[[[  0.91196894   0.92139048   0.77056153   0.94340223   0.69578581
no	Correct	input-process-output chart		bind	[[ 0.6225546   0.37744543]]	[[[  0.80551799   0.8405393    0.8080851    0.92737315   0.76914313
no	Correct	embedded software		dynamic buffering	[[ 0.6225512  0.3774488]]	[[[  0.90046666   0.88971273   0.84691413   0.94415472   0.67349125
no	Incorrect	consistency		traceability	[[ 0.51892054  0.48107943]]	[[[  0.93636115   0.96259341   0.92120898   0.95102729   0.74425039
no	Correct	macro definition		encapsulation	[[ 0.54282403  0.45717603]]	[[[  0.94999715   0.96545679   0.92537667   0.9532704    0.72323097
no	Incorrect	reserved word in a computer language		byte	[[ 0.62255466  0.37744528]]	[[[  1.   1.   1.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
no	Correct	identifier		consumer software package	[[ 0.6225546   0.37744543]]	[[[  0.           0.           0.           0.83221769   0.52861793
yes	Correct	mandatory		total	[[ 0.07171085  0.92828923]]	[[[ 0.93791216  0.95155143  0.90635808  0.91398388  0.65170826  0.88192374
no	Incorrect	allocated baseline		configuration identification	[[ 0.62255466  0.37744528]]	[[[  0.89760012   0.81942752   0.80128673   0.96528183   0.67324133
no	Correct	object set		indirect measure	[[ 0.62296265  0.37703732]]	[[[  0.   0.   0.   0.   0.   0.   1.   0.   0.   1.   0.   0.   0.   0.
no	Correct	source control		software quality evaluation	[[ 0.62255466  0.37744528]]	[[[  0.93419647   0.96175921   0.8551509    0.92321911   0.78253302
no	Correct	active area		state class	[[ 0.58170587  0.4182941 ]]	[[[ 0.87673043  0.94333922  0.92919453  0.94446055  0.77765006  0.86376835
no	Incorrect	initial program load		bootstrap	[[ 0.62253445  0.37746561]]	[[[  0.91473461   0.94789809   0.86333896   0.92171672   0.6646022
yes	Incorrect	estimation		edit	[[ 0.30951092  0.69048905]]	[[[ 0.84326242  0.85309666  0.76046501  0.76535888  0.39267132  0.59069193
no	Correct	computer software component		ground term	[[ 0.6225546   0.37744543]]	[[[  0.87294668   0.83798337   0.73546947   0.85667691   0.62387463
yes	Correct	busy		down	[[ 0.0132887   0.98671132]]	[[[ 0.92095664  0.90748609  0.91334107  0.91476558  0.75882061  0.80967789
yes	Correct	configuration context		global configuration	[[ 0.20800778  0.79199219]]	[[[  0.97346653   0.97398633   0.94515441   0.91389721   0.8238805
no	Incorrect	case		multiple inclusive selective construct	[[ 0.62255466  0.37744528]]	[[[  0.95120677   0.98019043   0.9731201    0.9515202    0.69562182
no	Correct	object		direct metric	[[ 0.61227447  0.38772553]]	[[[  0.87992802   0.89919245   0.88314743   0.94328536   0.71184741
no	Incorrect	capital expenditure		operational expense	[[ 0.62116116  0.37883887]]	[[[  0.87285117   0.94525191   0.89014662   0.985232     0.8199429
no	Correct	real type		downward compatible	[[ 0.62252998  0.37746996]]	[[[  0.86237124   0.89226822   0.87462419   0.83508956   0.46010519
no	Correct	parallel classes		use case model	[[ 0.62255239  0.37744769]]	[[[  0.89085655   0.92066508   0.8641126    0.93027595   0.73313765
yes	Incorrect	feedback		generality	[[ 0.30066627  0.69933373]]	[[[ 0.93084358  0.94078761  0.91449776  0.92426974  0.56542963  0.83001937
yes	Correct	defect		fault	[[ 0.03029764  0.96970236]]	[[[ 0.95631969  0.9640465   0.92235799  0.9523479   0.81456598  0.88226097
no	Incorrect	sprint		definition of done	[[ 0.62206465  0.37793529]]	[[[  0.95336259   0.98569297   0.95188757   0.97777093   0.79584385
no	Incorrect	sequential cohesion		serial construct	[[ 0.62196356  0.37803644]]	[[[  0.90080309   0.93761758   0.82377902   0.91755012   0.65788135
no	Correct	Open Services		access facility	[[ 0.62224466  0.37775543]]	[[[  0.93409298   0.95444954   0.91658941   0.9749256    0.86997744
no	Correct	risk management plan		documentation relationships to one another	[[ 0.62255466  0.37744528]]	[[[  0.           0.           0.           0.91993162   0.72330431
yes	Correct	module		call list	[[ 0.16078357  0.83921647]]	[[[ 0.90536228  0.95061734  0.91845688  0.88396106  0.57974827  0.76164823
no	Correct	change control system		critical range	[[ 0.62254024  0.37745976]]	[[[  0.87676288   0.91370909   0.90932798   0.91190434   0.71864615
yes	Incorrect	idle work		command	[[ 0.37325069  0.62674928]]	[[[ 0.93538565  0.95607572  0.94353579  0.87191868  0.59637543  0.80146219
no	Correct	iteration burndown chart		data element	[[ 0.62255436  0.37744567]]	[[[  0.93508502   0.93456655   0.90126502   0.92055277   0.58428741
no	Correct	work breakdown structure		portfolio backlog	[[ 0.62255478  0.37744519]]	[[[  0.91178265   0.96806952   0.89192437   0.95697792   0.77119951
no	Correct	zFile		context diagram	[[ 0.62201893  0.37798104]]	[[[  0.79686671   0.85740638   0.78713966   0.84822675   0.68167249
no	Incorrect	crash		hard failure	[[ 0.50360578  0.49639422]]	[[[  0.92319348   0.96238024   0.92096995   0.83537271   0.50458578
no	Correct	attribute for quality measure		low level language	[[ 0.6225546   0.37744543]]	[[[  0.           0.           0.           0.92805171   0.74322421
no	Correct	distributed processing		software requirements analysis	[[ 0.62255466  0.37744528]]	[[[  0.9311066    0.92724968   0.86387936   0.94021319   0.7685062
no	Incorrect	throughput		workload model	[[ 0.60372925  0.39627075]]	[[[  0.94764284   0.95224756   0.93603621   0.94577833   0.71430636
no	Incorrect	control loopback		feedback	[[ 0.62221783  0.3777822 ]]	[[[  0.8962505    0.91743094   0.84860194   0.87107077   0.55145616
no	Incorrect	system follow-up		post-development review	[[ 0.6225549  0.3774451]]	[[[  0.           0.           0.           0.98139938   0.90511031
no	Correct	earned value technique		unadjusted function point count	[[ 0.6225546   0.37744543]]	[[[  0.           0.           0.           0.92389729   0.5922715
no	Correct	common		statement testing	[[ 0.62255681  0.37744316]]	[[[  0.   0.   0.   0.   0.   0.   1.   0.   0.   1.   0.   0.   0.   0.
no	Correct	diagram page		software hazard	[[ 0.62270254  0.3772974 ]]	[[[  0.           0.           0.           0.94457886   0.73735386
no	Correct	content coupling		traceability matrix	[[ 0.62255317  0.37744674]]	[[[  0.93624799   0.96189039   0.87247582   0.95584993   0.78891718
no	Incorrect	node		graph	[[ 0.64027166  0.35972837]]	[[[ 0.       0.       0.       0.       0.       0.       0.       0.       0.
yes	Correct	busy		idle	[[ 0.01277522  0.98722482]]	[[[ 0.95843015  0.95145331  0.94789264  0.82357326  0.65955412  0.74532716
no	Correct	transaction matrix		scrummerfall	[[ 0.62255394  0.37744612]]	[[[  0.79754429   0.87064012   0.70517423   0.92008474   0.60670434
no	Correct	meta-relationship		discrete type	[[ 0.62250394  0.37749609]]	[[[  0.9283282    0.95031081   0.88140525   0.90972828   0.67022458
no	Correct	computer generation		requirements document	[[ 0.62255478  0.37744519]]	[[[  0.46804254   0.86458696   0.61486659   0.85674344   0.62673858
no	Correct	language definition		occupational title standard	[[ 0.62255466  0.37744528]]	[[[  0.           0.           0.           0.88109724   0.6944958
no	Correct	memory capacity		workspace snapshot	[[ 0.62254786  0.37745214]]	[[[  0.87108874   0.86708482   0.82461744   0.89524373   0.40623891
no	Correct	parametric estimating		integration test	[[ 0.62255704  0.37744299]]	[[[  0.           0.           0.           0.85781113   0.70751119
no	Correct	degree of confidence		curriculum standard	[[ 0.62255466  0.37744528]]	[[[  0.83283709   0.78706657   0.8038149    0.92043922   0.58711258
no	Correct	afferent		method engineer	[[ 0.62123394  0.378766  ]]	[[[  0.90542619   0.91359001   0.91925807   0.67321727   0.15772263
no	Correct	arrow segment		generator	[[ 0.61247516  0.38752487]]	[[[  0.87825914   0.91622111   0.81854174   0.85964546   0.6637282
no	Correct	endnotes		external input	[[ 0.61533314  0.38466686]]	[[[  0.9027052    0.90755693   0.91579395   0.80169662   0.25297579
no	Correct	well-engineered web site		retirement phase	[[ 0.62255502  0.37744498]]	[[[  0.           0.           0.           0.88922831   0.79240188
no	Correct	product		programming in pairs	[[ 0.62255394  0.37744612]]	[[[  0.79463207   0.84950907   0.78102976   0.96635771   0.75942543
no	Incorrect	offset		relative address	[[ 0.62252879  0.37747118]]	[[[  0.93884818   0.95713151   0.94596242   0.94459549   0.6412443
no	Correct	project		software transition	[[ 0.62255275  0.37744719]]	[[[  0.88510452   0.92440775   0.86771109   0.97887049   0.83605097
no	Incorrect	control flow diagram		structure chart	[[ 0.62255067  0.37744936]]	[[[  0.95048076   0.95884899   0.93706133   0.91981449   0.79307887
no	Correct	table		node	[[ 0.59649283  0.40350717]]	[[[ 0.          0.          0.          0.          0.          0.          0.
no	Correct	stepwise refinement		project inception	[[ 0.62255543  0.37744454]]	[[[  0.94608951   0.94297017   0.84784957   0.95196802   0.80573694
no	Correct	punch list		should-cost estimate	[[ 0.62249732  0.37750268]]	[[[  0.90605124   0.92611728   0.85689905   0.90906301   0.74627847
yes	Correct	bottom-up		topdown	[[ 0.24003777  0.75996226]]	[[[ 0.98635543  0.99650257  0.98840779  0.99447211  0.94505566  0.98426265
no	Correct	project leader		enterprise value chain	[[ 0.62255478  0.37744519]]	[[[  0.9274725    0.89384886   0.86401693   0.92773127   0.73246578
no	Incorrect	block diagram		structure chart	[[ 0.62234658  0.37765339]]	[[[  0.93749313   0.93658405   0.91966312   0.86290114   0.67142563
no	Correct	descendent box		node	[[ 0.62257832  0.37742165]]	[[[  0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
no	Correct	technical practices		architectural runway	[[ 0.62255561  0.37744445]]	[[[  0.76976643   0.96255688   0.81075136   0.95502786   0.75611463
no	Correct	basic interworking facility		task-clustering criteria	[[ 0.62255424  0.37744576]]	[[[  1.           1.           1.           0.93583984   0.71090331
no	Correct	migration		configuration management	[[ 0.62242347  0.37757653]]	[[[  0.97318767   0.98075385   0.96653403   0.95066232   0.73600247
yes	Correct	product		result	[[ 0.00827197  0.99172807]]	[[[ 0.87819557  0.94809187  0.92384706  0.94829509  0.57775234  0.75785502
no	Correct	big visible charts		timely throughput	[[ 0.62255836  0.37744159]]	[[[  0.           0.           0.           0.95203389   0.71646507
no	Correct	program design language		load module	[[ 0.62255144  0.37744856]]	[[[  0.84881243   0.93046144   0.83848708   0.87682482   0.66622739
yes	Correct	snapshot		baseline	[[ 0.04032451  0.95967549]]	[[[ 0.89553535  0.92986555  0.92538347  0.92332975  0.55594059  0.81661249
no	Incorrect	chief programmer team		egoless programming	[[ 0.62177122  0.37822872]]	[[[  0.80681418   0.96203849   0.84954947   0.96778469   0.8965474
no	Correct	bundle		pair programming	[[ 0.62248009  0.37751994]]	[[[  0.90704318   0.90180245   0.8519999    0.91095066   0.66062345
no	Correct	residual risk		container interface	[[ 0.62255365  0.37744629]]	[[[  0.96150154   0.95916206   0.93596049   0.8476881    0.56627039
no	Correct	conflict		T-profile	[[ 0.62070549  0.37929451]]	[[[ 0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  8.
no	Correct	order clash		sensitivity analysis	[[ 0.62255424  0.37744576]]	[[[  0.84791302   0.82214036   0.8307264    0.78714888   0.53244721
no	Correct	multiple exclusive selective construct		corporate board or equivalent body	[[ 0.62255466  0.37744528]]	[[[  1.           1.           1.           0.88838208   0.67332301
no	Incorrect	big visible charts		information radiator	[[ 0.62255466  0.37744528]]	[[[  0.9445111    0.98329191   0.9054197    0.91607776   0.74681779
no	Correct	task complete definition		systematic failure	[[ 0.62255478  0.37744519]]	[[[  0.           0.           0.           0.93099013   0.75017237
yes	Correct	severity		criticality	[[ 0.04976702  0.95023292]]	[[[ 0.93255154  0.96859677  0.94753272  0.94301369  0.7617319   0.85629962
no	Correct	life-cycle model		assessment output	[[ 0.62252605  0.37747401]]	[[[  0.81232991   0.59817249   0.68405119   0.92781997   0.70935563
no	Correct	physical configuration audit		software quality evaluation	[[ 0.6225546   0.37744543]]	[[[  0.93223116   0.96091996   0.90490885   0.94192517   0.78633016
yes	Correct	relocatable		relocating loader	[[ 0.09822035  0.90177971]]	[[[ 0.94357866  0.98366648  0.96149584  0.89388742  0.82963147  0.94536095
no	Correct	line manager		domain engineer	[[ 0.61045289  0.38954711]]	[[[  0.92626204   0.96855786   0.94258278   0.95300697   0.68444672
no	Correct	test harness		software design representation	[[ 0.6225546   0.37744543]]	[[[  0.93625225   0.93863471   0.92400444   0.91740079   0.64251323
no	Correct	security testing		interconnection group	[[ 0.62255985  0.37744015]]	[[[  0.           0.           0.           0.92805289   0.59534008
no	Correct	enhancement		key-style view	[[ 0.60910761  0.39089245]]	[[[  0.91903166   0.92251341   0.82531288   0.94128685   0.64900953
yes	Correct	dynamic		static	[[ 0.00815714  0.99184287]]	[[[ 0.92716285  0.97745692  0.94228982  0.9229019   0.74067703  0.86733219
no	Correct	vendor		soft error	[[ 0.54540938  0.45459062]]	[[[ 0.          0.          0.          0.86261706  0.67241181  0.77015853
no	Correct	functional complexity		word processing	[[ 0.62255424  0.37744576]]	[[[  0.92518376   0.94001658   0.92306894   0.92343001   0.81086089
no	Correct	kano model analysis		system table	[[ 0.62255937  0.3774406 ]]	[[[  0.           0.           0.           0.92696839   0.72724203
yes	Correct	assembler		cross-assembler	[[ 0.00435827  0.99564171]]	[[[ 0.97069982  0.98359086  0.95467118  0.98675144  0.9161977   0.96056882
no	Correct	product configuration identification functional baseline		team	[[ 0.62255466  0.37744528]]	[[[  0.           0.           0.           0.90665384   0.70589264
no	Correct	development specification		snapshot dump	[[ 0.62255466  0.37744528]]	[[[  0.87458267   0.91513459   0.83242706   0.91158024   0.70343496
